405.0389386,377.1088685,51.6417,1,3.84E-12
405.0389386,377.1088685,51.6417,1.263157895,5.44E-12
405.0389386,377.1088685,51.6417,1.526315789,6.83E-12
405.0389386,377.1088685,51.6417,1.789473684,8.53E-12
405.0389386,377.1088685,51.6417,2.052631579,1.08E-11
405.0389386,377.1088685,51.6417,2.315789474,1.34E-11
405.0389386,377.1088685,51.6417,2.578947368,1.56E-11
405.0389386,377.1088685,51.6417,2.842105263,1.75E-11
405.0389386,377.1088685,51.6417,3.105263158,1.91E-11
405.0389386,377.1088685,51.6417,3.368421053,2.03E-11
405.0389386,377.1088685,51.6417,3.631578947,2.14E-11
405.0389386,377.1088685,51.6417,3.894736842,2.24E-11
405.0389386,377.1088685,51.6417,4.157894737,2.30E-11
405.0389386,377.1088685,51.6417,4.421052632,2.35E-11
405.0389386,377.1088685,51.6417,4.684210526,2.40E-11
405.0389386,377.1088685,51.6417,4.947368421,2.45E-11
405.0389386,377.1088685,51.6417,5.210526316,2.53E-11
405.0389386,377.1088685,51.6417,5.473684211,2.62E-11
405.0389386,377.1088685,51.6417,5.736842105,2.71E-11
405.0389386,377.1088685,51.6417,6,2.86E-11
405.0389385761329, 377.1088685249067, 51.6417, 0.9996002374082843,3.84169E-12
405.0389385761329, 377.1088685249067, 51.6417, 1.3273196153200528,5.77600E-12
405.0389385761329, 377.1088685249067, 51.6417, 1.6550389932318215,7.57827E-12
405.0389385761329, 377.1088685249067, 51.6417, 1.9827583711435899,1.00165E-11
405.0389385761329, 377.1088685249067, 51.6417, 2.3104777490553583,1.33123E-11
405.0389385761329, 377.1088685249067, 51.6417, 1.0364205478057296,3.99397E-12
405.0389385761329, 377.1088685249067, 51.6417, 1.3442207917404172,5.86552E-12
405.0389385761329, 377.1088685249067, 51.6417, 1.6520210356751051,7.56029E-12
405.0389385761329, 377.1088685249067, 51.6417, 1.9598212796097927,9.82961E-12
405.0389385761329, 377.1088685249067, 51.6417, 2.2676215235444803,1.28975E-11
